local_time_s,stream_t_ms,sid,cell,x_m_raw,y_m_raw,z_m_raw,x_m_corr,y_m_corr,z_m_corr
1771810963.977,848889,4,14,0.3050,-0.4210,0.0230,0.3050,-0.4210,0.0230
1771810963.977,848889,4,15,0.3540,-0.3740,-0.0170,0.3540,-0.3740,-0.0170
1771810964.004,848928,1,0,0.2060,0.3010,0.1530,0.2060,0.3010,0.1530
1771810964.004,848928,1,1,0.6500,0.4460,0.3180,0.6500,0.4460,0.3180
1771810964.004,848928,1,2,0.3410,0.4300,0.2460,0.3410,0.4300,0.2460
1771810964.004,848928,1,3,1.1600,1.2950,0.9230,1.1600,1.2950,0.9230
1771810964.004,848928,1,4,0.2770,0.3180,0.1260,0.2770,0.3180,0.1260
1771810964.004,848928,1,5,0.2950,0.3700,0.1430,0.2950,0.3700,0.1430
1771810964.004,848928,1,6,0.3070,0.4400,0.1690,0.3070,0.4400,0.1690
1771810964.004,848928,1,7,0.3070,0.5330,0.2080,0.3070,0.5330,0.2080
1771810964.004,848928,1,8,1.0810,0.4920,-0.1330,1.0810,0.4920,-0.1330
1771810964.004,848928,1,9,1.2000,0.8230,-0.0790,1.2000,0.8230,-0.0790
1771810964.004,848928,1,10,1.1570,1.1720,0.0190,1.1570,1.1720,0.0190
1771810964.004,848928,1,11,0.5760,0.9440,0.1330,0.5760,0.9440,0.1330
1771810964.004,848928,1,12,1.0240,0.5760,-0.4010,1.0240,0.5760,-0.4010
1771810964.004,848928,1,13,0.9750,0.8250,-0.3190,0.9750,0.8250,-0.3190
1771810964.004,848928,1,14,0.6120,0.8080,-0.1150,0.6120,0.8080,-0.1150
1771810964.004,848928,1,15,0.4880,0.9280,-0.0550,0.4880,0.9280,-0.0550
1771810964.014,848931,2,0,1.8090,-0.3820,0.2500,1.8090,-0.3820,0.2500
1771810964.014,848931,2,1,1.3970,0.1040,0.1870,1.3970,0.1040,0.1870
1771810964.014,848931,2,2,1.4130,0.4180,0.1880,1.4130,0.4180,0.1880
1771810964.014,848931,2,3,1.3750,0.7380,0.2180,1.3750,0.7380,0.2180
1771810964.014,848931,2,4,0.5710,0.0690,0.0310,0.5710,0.0690,0.0310
1771810964.014,848931,2,5,1.4060,0.0880,-0.1580,1.4060,0.0880,-0.1580
1771810964.014,848931,2,6,1.4240,0.4350,-0.1620,1.4240,0.4350,-0.1620
1771810964.014,848931,2,7,1.3640,0.7840,-0.1360,1.3640,0.7840,-0.1360
1771810964.014,848931,2,8,1.2880,-0.2850,-0.5000,1.2880,-0.2850,-0.5000
1771810964.014,848931,2,9,1.3760,0.0750,-0.5310,1.3760,0.0750,-0.5310
1771810964.014,848931,2,10,1.3500,0.4420,-0.5180,1.3500,0.4420,-0.5180
1771810964.014,848931,2,11,1.3560,0.8380,-0.5360,1.3560,0.8380,-0.5360
1771810964.014,848931,2,12,0.7260,-0.0620,-0.4670,0.7260,-0.0620,-0.4670
1771810964.014,848931,2,13,0.8760,0.1350,-0.5750,0.8760,0.1350,-0.5750
1771810964.014,848931,2,14,0.8860,0.3880,-0.5840,0.8860,0.3880,-0.5840
1771810964.014,848931,2,15,0.8540,0.6500,-0.5910,0.8540,0.6500,-0.5910
1771810964.024,848935,3,0,1.1300,-0.6450,0.2010,1.1300,-0.6450,0.2010
1771810964.024,848935,3,1,1.1980,-0.3920,0.1780,1.1980,-0.3920,0.1780
1771810964.024,848935,3,2,1.2280,-0.1250,0.1790,1.2280,-0.1250,0.1790
1771810964.024,848935,3,3,1.1230,0.1220,0.2000,1.1230,0.1220,0.2000
1771810964.025,848935,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810964.025,848935,3,5,1.3150,-0.4210,-0.1380,1.3150,-0.4210,-0.1380
1771810964.025,848935,3,6,1.3050,-0.1010,-0.1360,1.3050,-0.1010,-0.1360
1771810964.025,848935,3,7,1.2990,0.2360,-0.1230,1.2990,0.2360,-0.1230
1771810964.025,848935,3,8,1.7290,-1.0110,-0.7360,1.7290,-1.0110,-0.7360
1771810964.025,848935,3,9,1.1420,-0.4120,-0.4090,1.1420,-0.4120,-0.4090
1771810964.025,848935,3,10,1.1500,-0.1080,-0.4140,1.1500,-0.1080,-0.4140
1771810964.025,848935,3,11,1.1100,0.2030,-0.4050,1.1100,0.2030,-0.4050
1771810964.025,848935,3,12,0.5240,-0.4760,-0.2710,0.5240,-0.4760,-0.2710
1771810964.025,848935,3,13,0.9500,-0.3980,-0.6430,0.9500,-0.3980,-0.6430
1771810964.025,848935,3,14,0.9500,-0.1220,-0.6430,0.9500,-0.1220,-0.6430
1771810964.025,848935,3,15,0.9060,0.1560,-0.6410,0.9060,0.1560,-0.6410
1771810964.038,848939,4,0,0.8510,-1.0040,0.6910,0.8510,-1.0040,0.6910
1771810964.038,848939,4,1,1.1230,-0.8630,0.6380,1.1230,-0.8630,0.6380
1771810964.038,848939,4,2,1.1120,-0.5710,0.4780,1.1120,-0.5710,0.4780
1771810964.038,848939,4,3,1.0660,-0.3240,0.3640,1.0660,-0.3240,0.3640
1771810964.038,848939,4,4,0.2400,-0.4560,0.1820,0.2400,-0.4560,0.1820
1771810964.038,848939,4,5,1.1880,-1.0450,0.3500,1.1880,-1.0450,0.3500
1771810964.038,848939,4,6,1.5320,-0.8300,0.2470,1.5320,-0.8300,0.2470
1771810964.038,848939,4,7,0.4430,-0.3360,0.1250,0.4430,-0.3360,0.1250
1771810964.038,848939,4,8,0.2350,-0.4800,0.1290,0.2350,-0.4800,0.1290
1771810964.038,848939,4,9,0.2920,-0.4560,0.1080,0.2920,-0.4560,0.1080
1771810964.038,848939,4,10,0.3360,-0.4110,0.0830,0.3360,-0.4110,0.0830
1771810964.038,848939,4,11,0.3920,-0.3560,0.0500,0.3920,-0.3560,0.0500
1771810964.038,848939,4,12,0.2010,-0.4600,0.0800,0.2010,-0.4600,0.0800
1771810964.038,848939,4,13,0.2570,-0.4540,0.0530,0.2570,-0.4540,0.0530
1771810964.038,848939,4,14,0.3050,-0.4210,0.0230,0.3050,-0.4210,0.0230
1771810964.038,848939,4,15,0.3540,-0.3740,-0.0170,0.3540,-0.3740,-0.0170
1771810964.048,848978,1,0,0.2060,0.3010,0.1530,0.2060,0.3010,0.1530
1771810964.048,848978,1,1,0.6500,0.4460,0.3180,0.6500,0.4460,0.3180
1771810964.048,848978,1,2,0.3410,0.4300,0.2460,0.3410,0.4300,0.2460
1771810964.048,848978,1,3,1.1600,1.2950,0.9230,1.1600,1.2950,0.9230
1771810964.048,848978,1,4,0.2770,0.3180,0.1260,0.2770,0.3180,0.1260
1771810964.048,848978,1,5,0.2950,0.3700,0.1430,0.2950,0.3700,0.1430
1771810964.048,848978,1,6,0.3070,0.4400,0.1690,0.3070,0.4400,0.1690
1771810964.048,848978,1,7,0.3070,0.5330,0.2080,0.3070,0.5330,0.2080
1771810964.048,848978,1,8,1.0810,0.4920,-0.1330,1.0810,0.4920,-0.1330
1771810964.048,848978,1,9,1.2000,0.8230,-0.0790,1.2000,0.8230,-0.0790
1771810964.048,848978,1,10,1.1570,1.1720,0.0190,1.1570,1.1720,0.0190
1771810964.048,848978,1,11,0.5760,0.9440,0.1330,0.5760,0.9440,0.1330
1771810964.048,848978,1,12,1.0240,0.5760,-0.4010,1.0240,0.5760,-0.4010
1771810964.048,848978,1,13,0.9750,0.8250,-0.3190,0.9750,0.8250,-0.3190
1771810964.048,848978,1,14,0.6120,0.8080,-0.1150,0.6120,0.8080,-0.1150
1771810964.048,848978,1,15,0.4880,0.9280,-0.0550,0.4880,0.9280,-0.0550
1771810964.060,848981,2,0,1.8090,-0.3820,0.2500,1.8090,-0.3820,0.2500
1771810964.060,848981,2,1,1.3970,0.1040,0.1870,1.3970,0.1040,0.1870
1771810964.060,848981,2,2,1.4130,0.4180,0.1880,1.4130,0.4180,0.1880
1771810964.060,848981,2,3,1.3750,0.7380,0.2180,1.3750,0.7380,0.2180
1771810964.060,848981,2,4,0.5710,0.0690,0.0310,0.5710,0.0690,0.0310
1771810964.060,848981,2,5,1.4060,0.0880,-0.1580,1.4060,0.0880,-0.1580
1771810964.060,848981,2,6,1.4240,0.4350,-0.1620,1.4240,0.4350,-0.1620
1771810964.060,848981,2,7,1.3640,0.7840,-0.1360,1.3640,0.7840,-0.1360
1771810964.060,848981,2,8,1.2880,-0.2850,-0.5000,1.2880,-0.2850,-0.5000
1771810964.060,848981,2,9,1.3760,0.0750,-0.5310,1.3760,0.0750,-0.5310
1771810964.060,848981,2,10,1.3500,0.4420,-0.5180,1.3500,0.4420,-0.5180
1771810964.060,848981,2,11,1.3560,0.8380,-0.5360,1.3560,0.8380,-0.5360
1771810964.060,848981,2,12,0.7260,-0.0620,-0.4670,0.7260,-0.0620,-0.4670
1771810964.060,848981,2,13,0.8760,0.1350,-0.5750,0.8760,0.1350,-0.5750
1771810964.061,848981,2,14,0.8860,0.3880,-0.5840,0.8860,0.3880,-0.5840
1771810964.061,848981,2,15,0.8540,0.6500,-0.5910,0.8540,0.6500,-0.5910
1771810964.073,848986,3,0,1.1300,-0.6450,0.2010,1.1300,-0.6450,0.2010
1771810964.073,848986,3,1,1.1980,-0.3920,0.1780,1.1980,-0.3920,0.1780
1771810964.073,848986,3,2,1.2280,-0.1250,0.1790,1.2280,-0.1250,0.1790
1771810964.073,848986,3,3,1.1230,0.1220,0.2000,1.1230,0.1220,0.2000
1771810964.073,848986,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810964.073,848986,3,5,1.3150,-0.4210,-0.1380,1.3150,-0.4210,-0.1380
1771810964.073,848986,3,6,1.3050,-0.1010,-0.1360,1.3050,-0.1010,-0.1360
1771810964.073,848986,3,7,1.2990,0.2360,-0.1230,1.2990,0.2360,-0.1230
1771810964.073,848986,3,8,1.7290,-1.0110,-0.7360,1.7290,-1.0110,-0.7360
1771810964.073,848986,3,9,1.1420,-0.4120,-0.4090,1.1420,-0.4120,-0.4090
1771810964.073,848986,3,10,1.1500,-0.1080,-0.4140,1.1500,-0.1080,-0.4140
1771810964.073,848986,3,11,1.1100,0.2030,-0.4050,1.1100,0.2030,-0.4050
1771810964.073,848986,3,12,0.5240,-0.4760,-0.2710,0.5240,-0.4760,-0.2710
1771810964.073,848986,3,13,0.9500,-0.3980,-0.6430,0.9500,-0.3980,-0.6430
1771810964.073,848986,3,14,0.9500,-0.1220,-0.6430,0.9500,-0.1220,-0.6430
1771810964.073,848986,3,15,0.9060,0.1560,-0.6410,0.9060,0.1560,-0.6410
1771810964.092,848990,4,0,0.8510,-1.0040,0.6910,0.8510,-1.0040,0.6910
1771810964.092,848990,4,1,1.1230,-0.8630,0.6380,1.1230,-0.8630,0.6380
1771810964.092,848990,4,2,1.1120,-0.5710,0.4780,1.1120,-0.5710,0.4780
1771810964.092,848990,4,3,1.0660,-0.3240,0.3640,1.0660,-0.3240,0.3640
1771810964.092,848990,4,4,0.2400,-0.4560,0.1820,0.2400,-0.4560,0.1820
1771810964.092,848990,4,5,1.1880,-1.0450,0.3500,1.1880,-1.0450,0.3500
1771810964.092,848990,4,6,1.5320,-0.8300,0.2470,1.5320,-0.8300,0.2470
1771810964.092,848990,4,7,0.4430,-0.3360,0.1250,0.4430,-0.3360,0.1250
1771810964.092,848990,4,8,0.2350,-0.4800,0.1290,0.2350,-0.4800,0.1290
1771810964.092,848990,4,9,0.2920,-0.4560,0.1080,0.2920,-0.4560,0.1080
1771810964.092,848990,4,10,0.3360,-0.4110,0.0830,0.3360,-0.4110,0.0830
1771810964.092,848990,4,11,0.3920,-0.3560,0.0500,0.3920,-0.3560,0.0500
1771810964.092,848990,4,12,0.2010,-0.4600,0.0800,0.2010,-0.4600,0.0800
1771810964.092,848990,4,13,0.2570,-0.4540,0.0530,0.2570,-0.4540,0.0530
1771810964.092,848990,4,14,0.3050,-0.4210,0.0230,0.3050,-0.4210,0.0230
1771810964.092,848990,4,15,0.3540,-0.3740,-0.0170,0.3540,-0.3740,-0.0170
1771810964.105,849028,1,0,0.2060,0.3010,0.1530,0.2060,0.3010,0.1530
1771810964.105,849028,1,1,0.6500,0.4460,0.3180,0.6500,0.4460,0.3180
1771810964.105,849028,1,2,0.3410,0.4300,0.2460,0.3410,0.4300,0.2460
1771810964.105,849028,1,3,1.1600,1.2950,0.9230,1.1600,1.2950,0.9230
1771810964.105,849028,1,4,0.2770,0.3180,0.1260,0.2770,0.3180,0.1260
1771810964.105,849028,1,5,0.2950,0.3700,0.1430,0.2950,0.3700,0.1430
1771810964.105,849028,1,6,0.3070,0.4400,0.1690,0.3070,0.4400,0.1690
1771810964.105,849028,1,7,0.3070,0.5330,0.2080,0.3070,0.5330,0.2080
1771810964.105,849028,1,8,1.0810,0.4920,-0.1330,1.0810,0.4920,-0.1330
1771810964.105,849028,1,9,1.2000,0.8230,-0.0790,1.2000,0.8230,-0.0790
1771810964.105,849028,1,10,1.1570,1.1720,0.0190,1.1570,1.1720,0.0190
1771810964.105,849028,1,11,0.5760,0.9440,0.1330,0.5760,0.9440,0.1330
1771810964.105,849028,1,12,1.0240,0.5760,-0.4010,1.0240,0.5760,-0.4010
1771810964.105,849028,1,13,0.9750,0.8250,-0.3190,0.9750,0.8250,-0.3190
1771810964.105,849028,1,14,0.6120,0.8080,-0.1150,0.6120,0.8080,-0.1150
1771810964.105,849028,1,15,0.4880,0.9280,-0.0550,0.4880,0.9280,-0.0550
1771810964.111,849032,2,0,1.8090,-0.3820,0.2500,1.8090,-0.3820,0.2500
1771810964.112,849032,2,1,1.3970,0.1040,0.1870,1.3970,0.1040,0.1870
1771810964.112,849032,2,2,1.4130,0.4180,0.1880,1.4130,0.4180,0.1880
1771810964.112,849032,2,3,1.3750,0.7380,0.2180,1.3750,0.7380,0.2180
1771810964.112,849032,2,4,0.5710,0.0690,0.0310,0.5710,0.0690,0.0310
1771810964.112,849032,2,5,1.4060,0.0880,-0.1580,1.4060,0.0880,-0.1580
1771810964.112,849032,2,6,1.4240,0.4350,-0.1620,1.4240,0.4350,-0.1620
1771810964.112,849032,2,7,1.3640,0.7840,-0.1360,1.3640,0.7840,-0.1360
1771810964.112,849032,2,8,1.2880,-0.2850,-0.5000,1.2880,-0.2850,-0.5000
1771810964.112,849032,2,9,1.3760,0.0750,-0.5310,1.3760,0.0750,-0.5310
1771810964.112,849032,2,10,1.3500,0.4420,-0.5180,1.3500,0.4420,-0.5180
1771810964.112,849032,2,11,1.3560,0.8380,-0.5360,1.3560,0.8380,-0.5360
1771810964.112,849032,2,12,0.7260,-0.0620,-0.4670,0.7260,-0.0620,-0.4670
1771810964.112,849032,2,13,0.8760,0.1350,-0.5750,0.8760,0.1350,-0.5750
1771810964.112,849032,2,14,0.8860,0.3880,-0.5840,0.8860,0.3880,-0.5840
1771810964.112,849032,2,15,0.8540,0.6500,-0.5910,0.8540,0.6500,-0.5910
1771810964.124,849035,3,0,1.1300,-0.6450,0.2010,1.1300,-0.6450,0.2010
1771810964.124,849035,3,1,1.1980,-0.3920,0.1780,1.1980,-0.3920,0.1780
1771810964.124,849035,3,2,1.2280,-0.1250,0.1790,1.2280,-0.1250,0.1790
1771810964.124,849035,3,3,1.1230,0.1220,0.2000,1.1230,0.1220,0.2000
1771810964.124,849035,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810964.124,849035,3,5,1.3150,-0.4210,-0.1380,1.3150,-0.4210,-0.1380
1771810964.124,849035,3,6,1.3050,-0.1010,-0.1360,1.3050,-0.1010,-0.1360
1771810964.124,849035,3,7,1.2990,0.2360,-0.1230,1.2990,0.2360,-0.1230
1771810964.124,849035,3,8,1.7290,-1.0110,-0.7360,1.7290,-1.0110,-0.7360
1771810964.124,849035,3,9,1.1420,-0.4120,-0.4090,1.1420,-0.4120,-0.4090
1771810964.124,849035,3,10,1.1500,-0.1080,-0.4140,1.1500,-0.1080,-0.4140
1771810964.124,849035,3,11,1.1100,0.2030,-0.4050,1.1100,0.2030,-0.4050
1771810964.124,849035,3,12,0.5240,-0.4760,-0.2710,0.5240,-0.4760,-0.2710
1771810964.124,849035,3,13,0.9500,-0.3980,-0.6430,0.9500,-0.3980,-0.6430
1771810964.124,849035,3,14,0.9500,-0.1220,-0.6430,0.9500,-0.1220,-0.6430
1771810964.124,849035,3,15,0.9060,0.1560,-0.6410,0.9060,0.1560,-0.6410
1771810964.136,849039,4,0,0.8510,-1.0040,0.6910,0.8510,-1.0040,0.6910
1771810964.136,849039,4,1,1.1230,-0.8630,0.6380,1.1230,-0.8630,0.6380
1771810964.136,849039,4,2,1.1120,-0.5710,0.4780,1.1120,-0.5710,0.4780
1771810964.136,849039,4,3,1.0660,-0.3240,0.3640,1.0660,-0.3240,0.3640
1771810964.136,849039,4,4,0.2400,-0.4560,0.1820,0.2400,-0.4560,0.1820
1771810964.136,849039,4,5,1.1880,-1.0450,0.3500,1.1880,-1.0450,0.3500
1771810964.136,849039,4,6,1.5320,-0.8300,0.2470,1.5320,-0.8300,0.2470
1771810964.136,849039,4,7,0.4430,-0.3360,0.1250,0.4430,-0.3360,0.1250
1771810964.136,849039,4,8,0.2350,-0.4800,0.1290,0.2350,-0.4800,0.1290
1771810964.136,849039,4,9,0.2920,-0.4560,0.1080,0.2920,-0.4560,0.1080
1771810964.136,849039,4,10,0.3360,-0.4110,0.0830,0.3360,-0.4110,0.0830
1771810964.136,849039,4,11,0.3920,-0.3560,0.0500,0.3920,-0.3560,0.0500
1771810964.136,849039,4,12,0.2010,-0.4600,0.0800,0.2010,-0.4600,0.0800
1771810964.136,849039,4,13,0.2570,-0.4540,0.0530,0.2570,-0.4540,0.0530
1771810964.136,849039,4,14,0.3050,-0.4210,0.0230,0.3050,-0.4210,0.0230
1771810964.136,849039,4,15,0.3540,-0.3740,-0.0170,0.3540,-0.3740,-0.0170
1771810964.147,849078,1,0,0.2060,0.3010,0.1530,0.2060,0.3010,0.1530
1771810964.148,849078,1,1,0.6500,0.4460,0.3180,0.6500,0.4460,0.3180
1771810964.148,849078,1,2,0.3410,0.4300,0.2460,0.3410,0.4300,0.2460
1771810964.148,849078,1,3,1.1600,1.2950,0.9230,1.1600,1.2950,0.9230
1771810964.148,849078,1,4,0.2770,0.3180,0.1260,0.2770,0.3180,0.1260
1771810964.148,849078,1,5,0.2950,0.3700,0.1430,0.2950,0.3700,0.1430
1771810964.148,849078,1,6,0.3070,0.4400,0.1690,0.3070,0.4400,0.1690
1771810964.148,849078,1,7,0.3070,0.5330,0.2080,0.3070,0.5330,0.2080
1771810964.148,849078,1,8,1.0810,0.4920,-0.1330,1.0810,0.4920,-0.1330
1771810964.148,849078,1,9,1.2000,0.8230,-0.0790,1.2000,0.8230,-0.0790
1771810964.148,849078,1,10,1.1570,1.1720,0.0190,1.1570,1.1720,0.0190
1771810964.148,849078,1,11,0.5760,0.9440,0.1330,0.5760,0.9440,0.1330
1771810964.148,849078,1,12,1.0240,0.5760,-0.4010,1.0240,0.5760,-0.4010
1771810964.148,849078,1,13,0.9750,0.8250,-0.3190,0.9750,0.8250,-0.3190
1771810964.148,849078,1,14,0.6120,0.8080,-0.1150,0.6120,0.8080,-0.1150
1771810964.148,849078,1,15,0.4880,0.9280,-0.0550,0.4880,0.9280,-0.0550
1771810964.156,849081,2,0,1.8090,-0.3820,0.2500,1.8090,-0.3820,0.2500
1771810964.156,849081,2,1,1.3970,0.1040,0.1870,1.3970,0.1040,0.1870
1771810964.156,849081,2,2,1.4130,0.4180,0.1880,1.4130,0.4180,0.1880
1771810964.156,849081,2,3,1.3750,0.7380,0.2180,1.3750,0.7380,0.2180
1771810964.156,849081,2,4,0.5710,0.0690,0.0310,0.5710,0.0690,0.0310
1771810964.156,849081,2,5,1.4060,0.0880,-0.1580,1.4060,0.0880,-0.1580
1771810964.156,849081,2,6,1.4240,0.4350,-0.1620,1.4240,0.4350,-0.1620
1771810964.156,849081,2,7,1.3640,0.7840,-0.1360,1.3640,0.7840,-0.1360
1771810964.156,849081,2,8,1.2880,-0.2850,-0.5000,1.2880,-0.2850,-0.5000
1771810964.156,849081,2,9,1.3760,0.0750,-0.5310,1.3760,0.0750,-0.5310
1771810964.156,849081,2,10,1.3500,0.4420,-0.5180,1.3500,0.4420,-0.5180
1771810964.156,849081,2,11,1.3560,0.8380,-0.5360,1.3560,0.8380,-0.5360
1771810964.156,849081,2,12,0.7260,-0.0620,-0.4670,0.7260,-0.0620,-0.4670
1771810964.156,849081,2,13,0.8760,0.1350,-0.5750,0.8760,0.1350,-0.5750
1771810964.156,849081,2,14,0.8860,0.3880,-0.5840,0.8860,0.3880,-0.5840
1771810964.156,849081,2,15,0.8540,0.6500,-0.5910,0.8540,0.6500,-0.5910
1771810964.169,849086,3,0,1.1300,-0.6450,0.2010,1.1300,-0.6450,0.2010
1771810964.169,849086,3,1,1.1980,-0.3920,0.1780,1.1980,-0.3920,0.1780
1771810964.169,849086,3,2,1.2280,-0.1250,0.1790,1.2280,-0.1250,0.1790
1771810964.169,849086,3,3,1.1230,0.1220,0.2000,1.1230,0.1220,0.2000
1771810964.169,849086,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810964.169,849086,3,5,1.3150,-0.4210,-0.1380,1.3150,-0.4210,-0.1380
1771810964.169,849086,3,6,1.3050,-0.1010,-0.1360,1.3050,-0.1010,-0.1360
1771810964.170,849086,3,7,1.2990,0.2360,-0.1230,1.2990,0.2360,-0.1230
1771810964.170,849086,3,8,1.7290,-1.0110,-0.7360,1.7290,-1.0110,-0.7360
1771810964.170,849086,3,9,1.1420,-0.4120,-0.4090,1.1420,-0.4120,-0.4090
1771810964.170,849086,3,10,1.1500,-0.1080,-0.4140,1.1500,-0.1080,-0.4140
1771810964.170,849086,3,11,1.1100,0.2030,-0.4050,1.1100,0.2030,-0.4050
1771810964.170,849086,3,12,0.5240,-0.4760,-0.2710,0.5240,-0.4760,-0.2710
1771810964.170,849086,3,13,0.9500,-0.3980,-0.6430,0.9500,-0.3980,-0.6430
1771810964.170,849086,3,14,0.9500,-0.1220,-0.6430,0.9500,-0.1220,-0.6430
1771810964.170,849086,3,15,0.9060,0.1560,-0.6410,0.9060,0.1560,-0.6410
1771810964.184,849090,4,0,0.8510,-1.0040,0.6910,0.8510,-1.0040,0.6910
1771810964.184,849090,4,1,1.1230,-0.8630,0.6380,1.1230,-0.8630,0.6380
1771810964.184,849090,4,2,1.1120,-0.5710,0.4780,1.1120,-0.5710,0.4780
1771810964.184,849090,4,3,1.0660,-0.3240,0.3640,1.0660,-0.3240,0.3640
1771810964.184,849090,4,4,0.2400,-0.4560,0.1820,0.2400,-0.4560,0.1820
1771810964.184,849090,4,5,1.1880,-1.0450,0.3500,1.1880,-1.0450,0.3500
1771810964.184,849090,4,6,1.5320,-0.8300,0.2470,1.5320,-0.8300,0.2470
1771810964.184,849090,4,7,0.4430,-0.3360,0.1250,0.4430,-0.3360,0.1250
1771810964.184,849090,4,8,0.2350,-0.4800,0.1290,0.2350,-0.4800,0.1290
1771810964.184,849090,4,9,0.2920,-0.4560,0.1080,0.2920,-0.4560,0.1080
1771810964.184,849090,4,10,0.3360,-0.4110,0.0830,0.3360,-0.4110,0.0830
1771810964.184,849090,4,11,0.3920,-0.3560,0.0500,0.3920,-0.3560,0.0500
1771810964.184,849090,4,12,0.2010,-0.4600,0.0800,0.2010,-0.4600,0.0800
1771810964.184,849090,4,13,0.2570,-0.4540,0.0530,0.2570,-0.4540,0.0530
1771810964.184,849090,4,14,0.3050,-0.4210,0.0230,0.3050,-0.4210,0.0230
1771810964.184,849090,4,15,0.3540,-0.3740,-0.0170,0.3540,-0.3740,-0.0170
1771810964.191,849128,1,0,0.2060,0.3010,0.1530,0.2060,0.3010,0.1530
1771810964.191,849128,1,1,0.6500,0.4460,0.3180,0.6500,0.4460,0.3180
1771810964.191,849128,1,2,0.3410,0.4300,0.2460,0.3410,0.4300,0.2460
1771810964.191,849128,1,3,1.1600,1.2950,0.9230,1.1600,1.2950,0.9230
1771810964.191,849128,1,4,0.2770,0.3180,0.1260,0.2770,0.3180,0.1260
1771810964.191,849128,1,5,0.2950,0.3700,0.1430,0.2950,0.3700,0.1430
1771810964.191,849128,1,6,0.3070,0.4400,0.1690,0.3070,0.4400,0.1690
1771810964.191,849128,1,7,0.3070,0.5330,0.2080,0.3070,0.5330,0.2080
1771810964.191,849128,1,8,1.0810,0.4920,-0.1330,1.0810,0.4920,-0.1330
1771810964.191,849128,1,9,1.2000,0.8230,-0.0790,1.2000,0.8230,-0.0790
1771810964.191,849128,1,10,1.1570,1.1720,0.0190,1.1570,1.1720,0.0190
1771810964.191,849128,1,11,0.5760,0.9440,0.1330,0.5760,0.9440,0.1330
1771810964.192,849128,1,12,1.0240,0.5760,-0.4010,1.0240,0.5760,-0.4010
1771810964.192,849128,1,13,0.9750,0.8250,-0.3190,0.9750,0.8250,-0.3190
1771810964.192,849128,1,14,0.6120,0.8080,-0.1150,0.6120,0.8080,-0.1150
1771810964.192,849128,1,15,0.4880,0.9280,-0.0550,0.4880,0.9280,-0.0550
1771810964.207,849131,2,0,1.8090,-0.3820,0.2500,1.8090,-0.3820,0.2500
1771810964.207,849131,2,1,1.3970,0.1040,0.1870,1.3970,0.1040,0.1870
1771810964.207,849131,2,2,1.4130,0.4180,0.1880,1.4130,0.4180,0.1880
1771810964.207,849131,2,3,1.3750,0.7380,0.2180,1.3750,0.7380,0.2180
1771810964.207,849131,2,4,0.5710,0.0690,0.0310,0.5710,0.0690,0.0310
1771810964.207,849131,2,5,1.4060,0.0880,-0.1580,1.4060,0.0880,-0.1580
1771810964.207,849131,2,6,1.4240,0.4350,-0.1620,1.4240,0.4350,-0.1620
1771810964.207,849131,2,7,1.3640,0.7840,-0.1360,1.3640,0.7840,-0.1360
1771810964.207,849131,2,8,1.2880,-0.2850,-0.5000,1.2880,-0.2850,-0.5000
1771810964.207,849131,2,9,1.3760,0.0750,-0.5310,1.3760,0.0750,-0.5310
1771810964.207,849131,2,10,1.3500,0.4420,-0.5180,1.3500,0.4420,-0.5180
1771810964.207,849131,2,11,1.3560,0.8380,-0.5360,1.3560,0.8380,-0.5360
1771810964.207,849131,2,12,0.7260,-0.0620,-0.4670,0.7260,-0.0620,-0.4670
1771810964.207,849131,2,13,0.8760,0.1350,-0.5750,0.8760,0.1350,-0.5750
1771810964.207,849131,2,14,0.8860,0.3880,-0.5840,0.8860,0.3880,-0.5840
1771810964.207,849131,2,15,0.8540,0.6500,-0.5910,0.8540,0.6500,-0.5910
1771810964.218,849135,3,0,1.1300,-0.6450,0.2010,1.1300,-0.6450,0.2010
1771810964.219,849135,3,1,1.1980,-0.3920,0.1780,1.1980,-0.3920,0.1780
1771810964.219,849135,3,2,1.2280,-0.1250,0.1790,1.2280,-0.1250,0.1790
1771810964.219,849135,3,3,1.1230,0.1220,0.2000,1.1230,0.1220,0.2000
1771810964.219,849135,3,4,1.0310,-0.6450,-0.0660,1.0310,-0.6450,-0.0660
1771810964.219,849135,3,5,1.3150,-0.4210,-0.1380,1.3150,-0.4210,-0.1380
1771810964.219,849135,3,6,1.3050,-0.1010,-0.1360,1.3050,-0.1010,-0.1360
1771810964.219,849135,3,7,1.2990,0.2360,-0.1230,1.2990,0.2360,-0.1230
1771810964.219,849135,3,8,1.7290,-1.0110,-0.7360,1.7290,-1.0110,-0.7360
1771810964.219,849135,3,9,1.1420,-0.4120,-0.4090,1.1420,-0.4120,-0.4090
1771810964.219,849135,3,10,1.1500,-0.1080,-0.4140,1.1500,-0.1080,-0.4140
1771810964.219,849135,3,11,1.1100,0.2030,-0.4050,1.1100,0.2030,-0.4050
1771810964.219,849135,3,12,0.5240,-0.4760,-0.2710,0.5240,-0.4760,-0.2710
