local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.869,1,15,1,1137.00,423.20,95.60,5,2376503
1772481360.869,2,0,1,1558.80,829.20,1120.80,5,2376487
1772481360.869,2,1,1,1033.30,369.80,859.10,255,2376487
1772481360.869,2,2,1,668.80,192.50,706.80,255,2376487
1772481360.869,2,3,0,0.00,0.00,0.00,255,2376487
1772481360.869,2,4,1,1735.00,902.20,723.50,5,2376487
1772481360.869,2,5,1,4916.70,881.10,1130.90,255,2376487
1772481360.869,2,6,1,4880.30,-361.90,1126.10,255,2376487
1772481360.869,2,7,1,2585.90,-740.30,844.80,255,2376487
1772481360.869,2,8,1,1760.60,912.80,276.10,5,2376487
1772481360.869,2,9,1,4910.80,880.30,-126.80,255,2376487
1772481360.869,2,10,1,4772.20,-347.70,-108.40,255,2376487
1772481360.869,2,11,1,2200.30,-580.60,213.40,255,2376487
1772481360.869,2,12,1,1093.70,636.50,91.00,5,2376487
1772481360.869,2,13,1,1184.50,389.70,81.10,255,2376487
1772481360.869,2,14,1,1298.00,109.70,33.60,255,2376487
1772481360.869,2,15,1,1142.30,-142.30,69.20,255,2376487
1772481360.944,3,0,1,1181.60,-673.00,51.60,255,2379267
1772481360.944,3,1,1,1228.40,-395.50,62.70,255,2379267
1772481360.944,3,2,1,1276.10,-112.60,42.80,255,2379267
1772481360.944,3,3,1,1138.90,140.90,70.70,255,2379267
1772481360.944,3,4,1,1117.60,-646.40,367.70,255,2379267
1772481360.944,3,5,1,2379.60,-547.10,209.30,255,2379267
1772481360.944,3,6,1,1096.90,-136.20,379.60,255,2379267
1772481360.944,3,7,1,2172.80,569.20,217.40,255,2379267
1772481360.944,3,8,1,2140.70,-1070.20,781.40,5,2379267
1772481360.944,3,9,1,2058.20,-504.70,751.30,255,2379267
1772481360.944,3,10,1,4877.30,361.50,1125.70,255,2379267
1772481360.944,3,11,1,2033.60,511.50,766.10,255,2379267
