local_time_s,sid,cell,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771898981.943,2,4,2747.70,-830.50,1124.60,255,198184
1771898981.943,2,5,3010.10,-120.90,1133.80,5,198184
1771898981.943,2,6,3027.80,643.90,1136.20,5,198184
1771898981.943,2,7,2842.10,1390.20,1138.00,10,198184
1771898981.943,2,8,2748.60,-830.80,373.90,255,198184
1771898981.943,2,9,3089.70,-131.40,354.20,5,198184
1771898981.943,2,10,3298.10,679.50,326.50,255,198184
1771898981.943,2,11,2904.40,1416.00,351.70,255,198184
1771898981.943,2,12,1355.40,-253.70,192.90,10,198184
1771898981.943,2,13,1589.00,66.20,133.20,255,198184
1771898981.943,2,14,1442.50,435.20,194.40,10,198184
1771898981.943,2,15,1403.20,794.20,171.40,255,198184
1771898982.053,3,8,1121.90,-677.70,605.70,255,201623
1771898982.053,3,9,3064.20,-648.70,357.60,255,201623
1771898982.053,3,10,3212.60,147.50,337.90,10,201623
1771898982.053,3,11,2940.10,910.10,346.60,5,201623
1771898982.053,3,12,1094.20,-666.20,310.00,255,201623
1771898982.053,3,13,3009.70,-641.50,-460.40,255,201623
1771898982.053,3,0,1348.50,-771.60,1302.70,10,201623
1771898982.053,3,1,1435.10,-434.20,1301.10,10,201623
1771898982.053,3,2,1508.40,-76.80,1331.70,255,201623
1771898982.053,3,3,1296.50,229.30,1279.30,255,201623
1771898982.053,3,4,1154.80,-691.40,897.60,255,201623
1771898982.053,3,5,3090.70,-652.20,1144.50,10,201623
1771898982.053,3,6,3201.80,146.10,1159.30,255,201623
1771898982.053,3,7,3022.50,944.30,1163.70,255,201623
1771898982.053,3,8,2553.50,-1270.70,401.70,10,201623
1771898982.053,3,9,3064.20,-648.70,357.60,255,201623
1771898982.053,3,10,2951.10,113.10,372.60,5,201623
1771898982.053,3,11,2783.50,845.20,368.90,5,201623
1771898982.053,3,12,1094.20,-666.20,310.00,255,201623
1771898982.053,3,13,2745.90,-606.80,-350.10,5,201623
1771898982.053,3,14,2818.30,95.60,-380.40,5,201623
1771898982.053,3,15,2661.30,794.70,-392.60,5,201623
1771898982.053,4,0,635.80,-459.00,443.70,5,201608
1771898982.053,4,1,641.30,-624.00,473.50,5,201608
1771898982.053,4,2,635.80,-831.40,495.90,9,201608
1771898982.053,4,3,581.30,-1080.80,523.70,9,201608
1771898982.053,4,4,672.10,-411.40,597.60,5,201608
1771898982.053,4,5,693.30,-581.00,638.30,5,201608
1771898982.053,4,6,670.00,-768.70,691.30,5,201608
1771898982.053,4,7,643.30,-1034.60,755.80,9,201608
1771898982.053,4,8,690.90,-364.00,745.10,5,201608
1771898982.053,4,9,708.00,-524.00,800.20,5,201608
1771898982.053,4,10,689.20,-702.00,870.00,5,201608
1771898982.053,4,11,676.50,-955.20,977.00,9,201608
1771898982.053,4,10,696.60,-707.00,871.50,5,201608
1771898982.053,4,11,685.40,-965.40,980.50,5,201608
1771898982.053,4,12,679.20,-313.70,891.30,5,201608
1771898982.053,4,13,699.30,-459.40,957.20,5,201608
1771898982.053,4,14,702.30,-630.10,1049.50,5,201608
1771898982.053,4,15,664.80,-828.70,1173.10,9,201608
1771898982.053,4,0,631.60,-457.70,446.10,5,201608
1771898982.053,4,0,624.80,-455.70,449.90,5,201608
1771898982.053,4,1,631.10,-617.90,478.70,5,201608
1771898982.053,4,2,586.20,-781.80,519.40,255,201608
1771898982.053,4,3,756.50,-1366.40,441.40,4,201608
1771898982.053,4,4,664.50,-409.90,599.60,5,201608
1771898982.053,4,8,682.00,-363.00,745.10,5,201608
1771898982.053,4,9,696.80,-519.80,799.20,5,201608
1771898982.053,4,5,681.70,-575.40,640.50,5,201608
1771898982.053,4,6,620.90,-728.00,696.30,255,201608
1771898982.053,4,7,484.50,-818.70,753.90,255,201608
1771898982.053,4,8,682.00,-363.00,745.10,5,201608
1771898982.053,4,9,700.50,-521.20,799.60,5,201608
1771898982.053,4,10,650.20,-675.20,862.00,255,201608
1771898982.053,4,11,513.90,-769.50,912.60,255,201608
1771898982.053,4,12,671.40,-313.50,889.40,5,201608
1771898982.053,4,13,692.90,-457.70,955.00,5,201608
1771898982.053,4,14,635.80,-593.30,11384.30,5,201608
1771898982.053,4,0,628.20,-456.70,448.00,5,201608
1771898982.053,4,1,614.60,-607.90,487.10,255,201608
1771898982.053,4,2,982.20,-1176.80,331.60,4,201608
1771898982.053,4,15,481.50,-656.10,1035.20,255,201608
1771898982.159,6,4,-1630.50,-176.30,1296.20,5,78591
1771898982.159,6,5,-1913.80,-633.60,1265.20,5,78591
1771898982.159,6,6,-619.00,-165.80,1322.90,5,78591
1771898982.159,6,7,-573.10,-212.00,1325.80,5,78591
1771898982.159,6,8,-1595.80,-150.20,977.70,5,78591
1771898982.159,6,9,-639.10,-102.50,1259.00,5,78591
1771898982.159,6,0,-1565.20,-188.20,1605.80,5,78591
1771898982.159,6,1,-1840.50,-613.20,1677.90,5,78591
1771898982.159,6,2,-621.50,-165.80,1390.10,5,78591
1771898982.159,6,3,-568.90,-199.60,1389.70,5,78591
1771898982.159,6,4,-1620.60,-175.00,1296.50,5,78591
1771898982.159,6,5,-1862.20,-612.10,1267.60,5,78591
1771898982.159,6,6,-623.80,-169.40,1322.60,5,78591
1771898982.159,6,7,-576.20,-216.00,1325.70,5,78591
1771898982.159,6,8,-1591.10,-149.60,979.20,5,78591
1771898982.159,6,9,-649.70,-106.80,1255.40,5,78591
1771898982.159,6,10,-606.80,-158.30,1259.00,5,78591
1771898982.159,6,11,-581.50,-230.90,1251.80,5,78591
1771898982.159,6,1,-678.00,-122.10,1396.20,5,78591
1771898982.159,6,2,-602.00,-151.00,1384.70,5,78591
1771898982.159,6,3,-552.40,-179.10,1383.60,5,78591
1771898982.159,6,4,-1635.50,-177.00,1296.00,5,78591
1771898982.159,6,5,-677.40,-120.00,1321.70,5,78591
1771898982.159,6,14,-644.00,-189.70,1151.80,5,78591
1771898982.159,6,15,-559.30,-209.60,1184.40,5,78591
1771898982.159,7,1,-560.60,205.20,1188.30,5,78639
1771898982.159,7,2,-530.30,303.70,1143.20,5,78639
1771898982.159,7,0,-590.30,147.30,1203.80,5,78639
1771898982.159,7,1,-557.50,201.20,1191.50,5,78639
1771898982.159,7,2,-529.10,300.60,1145.40,5,78639
1771898982.159,7,3,-443.40,280.40,1175.40,5,78639
1771898982.159,7,4,-1290.30,673.90,1007.40,5,78639
1771898982.159,7,5,-572.90,223.70,1254.80,5,78639
1771898982.159,7,6,-527.30,290.40,1243.70,5,78639
1771898982.159,7,8,-1305.00,709.90,1299.30,5,78639
1771898982.159,7,9,-588.00,245.90,1321.80,5,78639
1771898982.159,7,10,-524.90,280.10,1321.90,5,78639
1771898982.159,7,11,-453.10,277.00,1325.70,5,78639
1771898982.159,7,12,-1259.30,698.70,1586.40,5,78639
1771898982.159,7,13,-587.50,248.00,1395.80,5,78639
1771898982.159,7,14,-525.50,277.10,1394.50,5,78639
1771898982.159,7,15,-457.30,274.60,1392.70,5,78639
1771898982.290,8,1,-468.80,935.40,774.00,5,78741
1771898982.290,8,1,-468.30,932.00,776.10,5,78741
1771898982.290,8,2,-217.10,934.50,774.50,5,78741
1771898982.290,8,3,39.60,900.60,765.40,5,78741
1771898982.290,8,4,-725.30,949.40,1043.60,5,78741
1771898982.290,8,0,-727.60,905.30,762.20,5,78741
1771898982.290,8,1,-469.80,942.10,769.70,5,78741
1771898982.290,8,2,-213.70,957.90,759.50,5,78741
1771898982.290,8,8,-715.10,970.20,1303.60,5,78741
1771898982.290,8,1,-470.60,947.90,766.00,5,78741
1771898982.290,8,2,-214.40,953.80,762.20,5,78741
1771898982.290,8,3,49.90,923.10,750.10,5,78741
1771898982.290,8,4,-731.80,964.40,1038.70,5,78741
1771898982.290,8,5,-471.70,1003.60,1035.80,5,78741
1771898982.290,8,6,-214.10,1003.60,1035.80,5,78741
1771898982.290,8,7,54.00,982.80,1032.70,5,78741
1771898982.290,8,8,-715.10,970.20,1303.60,5,78741
1771898982.290,8,10,-217.40,1024.00,1292.60,5,78741
1771898982.290,8,11,42.60,1002.50,1302.50,5,78741
1771898982.290,8,12,-688.00,948.30,1556.70,5,78741
1771898982.290,8,13,-458.70,992.80,1542.60,5,78741
1771898982.290,8,14,-225.40,1006.30,1545.60,5,78741
1771898982.290,8,15,8.90,965.50,1561.00,5,78741
1771898982.290,8,9,-466.60,1010.10,1293.20,5,78741
1771898982.290,8,0,-730.00,910.70,758.50,5,78741
1771898982.290,8,2,-215.90,942.90,769.20,5,78741
1771898982.290,8,3,40.70,902.90,763.80,5,78741
1771898982.290,8,4,-731.80,964.40,1038.70,5,78741
1771898982.290,8,5,-470.90,998.00,1037.60,5,78741
1771898982.290,8,0,-726.20,902.20,764.30,5,78741
1771898982.290,8,1,-469.90,942.90,769.20,5,78741
1771898982.290,8,8,-718.10,977.60,1303.30,5,78741
1771898982.290,8,0,-719.10,886.70,774.80,5,78741
1771898982.290,8,1,-468.90,936.20,773.50,5,78741
1771898982.290,8,2,-217.80,929.50,777.70,5,78741
1771898982.290,8,3,36.80,894.40,769.60,5,78741
1771898982.290,8,4,-726.90,952.90,1042.40,5,78741
1771898982.290,8,5,-471.00,998.90,1037.30,5,78741
1771898982.290,8,0,-710.20,867.30,787.90,5,78741
1771898982.290,8,1,-466.70,921.20,783.10,5,78741
1771898982.290,8,2,-220.00,914.50,787.40,5,78741
1771898982.290,8,7,35.00,938.90,1047.00,5,78741
1771898982.290,8,8,-692.70,915.60,1305.40,5,78741
1771898982.290,8,9,-463.90,989.30,1294.10,5,78741
1771898982.290,8,10,-222.00,988.30,1294.10,5,78741
1771898982.290,8,11,24.00,957.20,1304.00,5,78741
1771898982.290,8,12,-665.00,889.30,1541.80,5,78741
1771898982.290,8,13,-454.60,959.80,1535.20,5,78741
1771898982.290,8,14,-230.60,964.70,1536.30,5,78741
1771898982.290,8,15,-6.30,926.50,1551.20,5,78741
1771898982.487,4,5,678.20,-573.70,641.10,255,202010
1771898982.487,4,6,567.90,-684.20,701.70,255,202010
1771898982.487,4,7,465.50,-793.00,753.70,255,202010
1771898982.487,4,8,698.90,-364.90,745.00,5,202010
1771898982.487,4,10,632.40,-662.90,858.30,255,202077
1771898982.487,4,11,518.40,-774.60,914.40,255,202077
1771898982.487,4,12,3453.60,-387.20,1573.50,10,202077
1771898982.487,4,13,3530.50,-1221.80,1941.90,255,202077
1771898982.487,4,14,3354.70,-2094.30,2375.10,255,202077
1771898982.487,4,15,500.00,-673.60,1049.10,255,202077
1771898982.487,5,0,-660.40,-878.00,1538.80,5,78891
1771898982.487,5,1,-450.80,-930.30,1528.40,5,78891
1771898982.487,5,2,-232.10,-953.60,1533.70,5,78891
1771898982.487,5,3,-3.80,-933.30,1552.80,5,78891
1771898982.487,5,4,-687.80,-904.10,1305.80,5,78891
1771898982.487,5,1,-451.20,-933.20,1529.10,5,78891
1771898982.487,5,2,-232.20,-952.60,1533.50,5,78891
1771898982.487,5,3,2.50,-949.70,1556.90,5,78891
1771898982.487,5,4,-690.10,-909.60,1305.60,5,78891
1771898982.487,5,5,-460.30,-962.10,1295.30,5,78891
1771898982.487,5,6,-221.80,-990.80,1294.10,5,78891
1771898982.487,5,7,33.90,-981.80,1303.20,5,78891
1771898982.487,5,8,-702.20,-896.30,1061.10,5,78891
1771898982.487,5,9,-464.80,-954.00,1051.60,5,78891
1771898982.487,5,10,-218.10,-974.80,1045.00,5,78891
1771898982.487,5,12,-703.90,-853.90,797.40,5,78891
1771898982.487,5,0,-660.00,-877.10,1538.60,5,78891
1771898982.487,5,1,-452.40,-942.90,1531.30,5,78891
1771898982.487,5,2,-231.20,-960.30,1535.20,5,78891
1771898982.487,5,0,-656.10,-867.10,1536.10,255,78891
1771898982.487,5,1,-452.50,-943.90,1531.50,5,78891
1771898982.487,5,2,-232.00,-954.50,1533.90,5,78891
1771898982.487,5,3,0.80,-945.10,1555.70,5,78891
1771898982.487,5,4,-684.40,-895.80,1306.00,5,78891
1771898982.487,5,5,-461.20,-969.00,1295.00,5,78891
1771898982.487,5,6,-221.40,-993.80,1293.90,5,78891
1771898982.487,5,7,30.40,-973.40,1303.50,5,78891
1771898982.487,5,8,-698.00,-886.60,1064.30,5,78891
1771898982.487,5,9,-466.60,-967.30,1047.40,5,78891
1771898982.487,5,10,-217.10,-982.40,1042.60,5,78891
1771898982.487,5,11,50.50,-975.40,1035.30,5,78891
1771898982.487,5,12,-698.90,-843.10,804.70,255,78891
1771898982.487,5,13,-467.70,-928.40,778.80,5,78891
1771898982.487,5,14,-215.00,-950.10,764.90,5,78891
1771898982.487,5,15,47.80,-918.90,753.30,9,78891
1771898982.587,1,11,482.40,794.80,666.90,255,198888
1771898982.587,1,12,686.00,375.40,505.10,5,198888
1771898982.587,1,0,670.40,373.30,986.90,5,198888
1771898982.587,1,1,1642.30,936.60,1440.00,4,198888
1771898982.587,1,2,560.40,650.50,988.90,255,198888
1771898982.587,1,3,1661.80,2331.70,1810.90,4,198888
1771898982.587,1,4,703.20,377.60,829.20,5,198888
1771898982.587,1,5,1763.20,986.70,986.10,5,198888
1771898982.587,1,6,620.70,696.80,835.40,255,198888
1771898982.587,1,7,1611.10,2265.70,1075.70,4,198888
1771898982.587,1,8,702.20,377.50,669.50,5,198888
1771898982.587,1,1,1530.40,890.30,1389.90,5,198888
1771898982.587,1,2,540.60,635.30,978.50,255,198888
1771898982.587,1,3,1490.20,2108.10,1694.10,255,198888
1771898982.587,1,9,1709.10,964.30,520.20,5,198888
1771898982.587,1,13,1527.00,888.90,110.20,5,198888
1771898982.587,1,14,556.80,647.70,511.70,255,198888
1771898982.587,1,15,439.60,739.00,519.30,255,198888
1771898982.786,3,6,2886.30,104.60,1117.40,5,202409
1771898982.786,3,7,3022.50,944.30,1163.70,255,202409
1771898982.786,3,8,2553.50,-1270.70,401.70,255,202409
1771898982.786,3,9,3070.10,-649.50,356.80,255,202409
1771898982.786,3,10,2710.30,81.40,404.60,5,202409
1771898982.786,3,11,2614.00,775.10,393.10,5,202409
1771898982.786,3,12,1094.20,-666.20,310.00,255,202409
1771898982.786,3,13,2658.90,-595.40,-313.80,10,202409
1771898982.786,3,14,2727.60,83.70,-342.50,5,202409
1771898982.786,3,7,2550.80,748.90,1096.50,10,202409
1771898982.786,3,8,2553.50,-1270.70,401.70,255,202409
1771898982.786,3,9,3070.10,-649.50,356.80,255,202409
1771898982.786,3,10,2716.20,82.20,403.80,5,202409
1771898982.786,3,11,2570.00,756.80,399.40,10,202409
1771898982.786,3,13,2598.40,-587.40,-288.50,10,202409
1771898982.786,3,6,2519.60,56.30,1068.70,5,202409
1771898982.786,3,7,2340.10,661.60,1066.50,5,202409
1771898982.786,3,8,2553.50,-1270.70,401.70,255,202409
1771898982.786,3,9,2572.70,-584.00,422.90,5,202409
1771898982.786,3,10,2485.20,51.80,434.50,5,202409
1771898982.786,3,11,2344.70,663.50,431.50,5,202409
1771898982.786,3,12,1983.60,-1034.60,-88.80,5,202409
1771898982.786,3,13,2362.10,-556.30,-189.80,5,202409
1771898982.786,3,14,2451.00,47.30,-226.90,5,202409
1771898982.786,3,15,2257.60,627.40,-211.60,5,202409
1771898982.786,4,3,759.00,-1370.50,440.20,255,202424
1771898982.786,4,4,705.30,-417.90,588.80,255,202424
1771898982.786,4,5,670.20,-569.90,642.60,255,202424
1771898982.786,4,6,584.80,-698.20,700.00,255,202424
1771898982.786,4,7,505.20,-846.90,754.10,255,202424
1771898982.786,4,0,1218.60,-634.10,110.20,255,202424
1771898982.786,4,1,1301.10,-1022.00,136.40,255,202424
1771898982.786,4,2,966.70,-1161.40,338.90,255,202424
1771898982.786,4,3,759.00,-1370.50,440.20,255,202424
1771898982.786,4,4,705.30,-417.90,588.80,255,202424
1771898982.786,4,5,670.20,-569.90,642.60,255,202424
1771898982.786,4,6,584.80,-698.20,700.00,255,202424
1771898982.786,4,7,505.20,-846.90,754.10,255,202424
1771898982.786,4,8,2796.90,-598.30,730.00,255,202424
1771898982.786,4,9,3476.60,-1553.60,1032.50,5,202424
1771898982.786,4,10,632.40,-662.90,858.30,255,202424
1771898982.786,4,11,518.40,-774.60,914.40,255,202424
1771898982.786,4,12,3443.90,-387.00,1571.10,255,202424
1771898982.786,4,13,3380.40,-1181.40,1889.70,9,202424
1771898982.786,4,14,3354.70,-2094.30,2375.10,255,202424
1771898982.786,4,15,500.00,-673.60,1049.10,255,202424
1771898982.786,5,0,-1646.10,-3406.80,2176.30,255,79293
1771898982.786,5,1,-454.00,-955.50,1534.10,5,79293
1771898982.786,5,2,-228.20,-984.60,1540.60,5,79293
1771898982.786,5,3,13.80,-978.70,1564.20,5,79293
1771898982.786,5,4,-688.20,-905.00,1305.70,255,79293
1771898982.786,5,5,-464.50,-994.80,1293.90,5,79293
1771898982.786,5,6,-219.10,-1011.60,1293.20,5,79293
1771898982.786,5,7,43.70,-1005.80,1302.40,5,79293
1771898982.786,5,8,-684.70,-855.80,1074.40,255,79293
1771898982.786,5,9,-468.20,-978.60,1043.80,5,79293
1771898982.786,5,15,67.60,-962.30,723.90,9,79293
1771898982.884,6,9,-660.30,-111.10,1251.80,5,79328
1771898982.884,6,10,-649.80,-191.60,1241.90,5,79328
1771898982.884,6,11,-581.50,-230.90,1251.80,5,79328
1771898982.884,6,12,-635.10,-33.30,1199.60,5,79328
1771898982.884,6,0,-1626.80,-197.60,1620.50,5,79328
1771898982.884,6,1,-1955.60,-661.80,1705.70,13,79328
1771898982.884,6,2,-600.50,-149.90,1384.30,5,79328
1771898982.884,6,3,-550.00,-176.00,1382.70,5,79328
1771898982.884,6,4,-1688.00,-184.10,1294.40,5,79328
1771898982.884,6,5,-667.30,-115.80,1322.20,5,79328
1771898982.884,6,6,-630.10,-174.30,1322.30,5,79328
1771898982.884,6,7,-567.00,-204.10,1326.10,5,79328
1771898982.884,6,8,-1650.10,-156.50,961.30,5,79328
1771898982.884,6,12,-623.30,-32.20,1207.00,5,79328
1771898982.884,6,13,-605.70,-87.30,1205.90,5,79328
1771898982.884,6,14,-634.00,-181.90,1159.90,5,79328
1771898982.884,6,15,-561.80,-213.10,1181.70,5,79328
1771898982.885,7,8,-1297.80,704.40,1299.60,5,79309
1771898982.885,7,9,-589.80,248.30,1321.70,5,79309
1771898982.885,7,10,-528.00,287.40,1321.50,5,79309
1771898982.885,7,11,-453.60,281.00,1325.60,5,79309
1771898982.885,7,12,-1265.40,703.50,1588.20,5,79309
1771898982.885,7,13,-590.40,251.90,1396.90,5,79309
1771898982.885,7,14,-528.50,284.30,1396.20,5,79309
1771898982.885,7,6,-528.40,293.10,1242.80,5,79309
1771898982.885,7,7,-450.70,295.60,1251.80,5,79309
1771898982.885,7,8,-1315.20,717.80,1298.90,5,79309
1771898982.885,7,9,-591.00,249.90,1321.60,5,79309
1771898982.885,7,10,-528.70,289.30,1321.40,5,79309
1771898982.885,7,11,-454.40,286.90,1325.40,5,79309
1771898982.885,7,12,-1271.50,708.40,1590.00,5,79309
1771898982.885,7,13,-593.90,256.60,1398.20,5,79309
1771898982.885,7,3,-444.80,294.80,1166.50,5,79309
1771898982.885,7,4,-1288.00,672.20,1008.20,5,79309
1771898982.885,7,6,-526.20,287.80,1244.60,5,79309
1771898982.885,7,7,-449.50,286.10,1254.70,5,79309
1771898982.885,7,8,-1262.20,676.90,1301.00,5,79309
1771898982.885,7,9,-594.60,254.70,1321.30,5,79309
1771898982.885,7,10,-524.50,279.10,1321.90,5,79309
1771898982.885,7,0,-597.30,152.30,1198.60,5,79309
1771898982.885,7,1,-562.70,207.80,1186.10,5,79309
1771898982.885,7,2,-524.70,289.60,1152.90,5,79309
1771898982.885,7,3,-443.10,277.00,1177.50,5,79309
1771898982.885,7,4,-1245.00,640.20,1024.30,5,79309
1771898982.885,7,6,-525.10,285.10,1245.50,5,79309
1771898982.885,7,7,-449.30,284.10,1255.30,5,79309
1771898982.885,7,8,-1259.10,674.40,1301.10,5,79309
1771898982.885,7,9,-595.90,256.20,1321.20,5,79309
1771898982.885,7,10,-522.20,273.60,1322.20,5,79309
1771898982.885,7,11,-453.10,277.00,1325.70,5,79309
1771898982.885,7,12,-1225.10,671.30,1576.10,5,79309
1771898982.885,7,13,-594.50,257.40,1398.40,5,79309
1771898982.885,7,14,-525.50,277.10,1394.50,5,79309
1771898982.885,7,15,-456.80,271.70,1392.00,5,79309
1771898982.997,1,15,439.60,739.00,519.30,255,199084
1771898982.997,1,1,1636.30,934.10,1437.40,5,199216
1771898982.997,1,2,1669.40,1501.50,1567.90,255,199216
1771898982.997,1,13,1610.70,923.50,72.70,255,199216
1771898982.997,1,14,556.80,647.70,511.70,255,199216
1771898982.997,1,15,439.60,739.00,519.30,255,199216
1771898983.229,6,14,-629.40,-178.20,1163.60,5,79663
1771898983.229,6,15,-560.80,-211.70,1182.80,5,79663
1771898983.334,2,10,2844.00,619.70,386.80,5,199578
1771898983.334,2,11,2645.10,1308.70,388.70,10,199578
1771898983.334,2,12,1404.00,-273.90,171.10,10,199578
1771898983.334,2,10,2824.30,617.10,389.40,5,199578
1771898983.334,2,11,2711.10,1336.00,379.30,5,199578
1771898983.334,2,12,1404.00,-273.90,171.10,255,199578
1771898983.334,2,0,2046.70,-540.10,1615.70,5,199578
1771898983.334,2,1,2455.50,-47.90,1727.40,10,199578
1771898983.334,2,2,2536.10,579.20,1761.10,255,199578
1771898983.334,2,3,2359.10,1190.20,1755.80,5,199578
1771898983.334,2,4,2057.10,-544.40,1026.10,5,199578
1771898983.334,2,5,2532.40,-58.00,1070.40,5,199578
1771898983.334,2,6,2582.50,585.30,1077.10,5,199578
1771898983.334,2,7,2428.10,1218.70,1079.00,5,199578
1771898983.334,2,10,2607.10,588.50,418.30,5,199578
1771898983.334,2,10,2530.40,578.40,428.50,5,199578
1771898983.334,2,11,2411.60,1211.90,421.90,5,199578
1771898983.334,2,12,1289.60,-226.50,222.30,5,199578
1771898983.334,2,13,1382.00,93.50,219.70,255,199578
1771898983.334,2,14,1442.50,435.20,194.40,255,199578
1771898983.334,2,0,1795.80,-436.20,1503.20,5,199578
1771898983.334,2,1,2419.80,-43.20,1712.50,255,199578
1771898983.334,2,0,1853.00,-459.80,1528.80,5,199578
1771898983.334,2,1,2257.70,-21.80,1644.80,10,199578
1771898983.334,2,2,2407.90,562.30,1707.50,5,199578
1771898983.334,2,3,2172.20,1112.80,1671.90,9,199578
1771898983.334,2,4,1935.30,-493.90,1008.80,5,199578
1771898983.334,2,5,2354.50,-34.60,1046.80,5,199578
1771898983.334,2,6,2381.00,558.80,1050.30,5,199578
1771898983.334,2,7,2306.20,1168.30,1061.60,5,199578
1771898983.334,2,15,1947.70,1019.80,-72.70,5,199578
1771898983.334,4,8,2796.90,-598.30,730.00,255,203016
1771898983.334,4,9,3455.10,-1545.70,1030.70,5,203016
1771898983.334,4,10,3121.90,-2372.50,1369.60,255,203016
1771898983.334,4,11,518.40,-774.60,914.40,255,203016
1771898983.334,4,12,3462.40,-387.40,1575.60,255,203016
1771898983.334,4,13,3393.20,-1184.90,1894.10,5,203016
1771898983.334,5,2,-201.00,-1203.40,1589.90,255,79944
1771898983.334,5,3,13.80,-978.70,1564.20,5,79944
1771898983.334,5,4,-1761.10,-3520.10,1219.40,10,79944
1771898983.334,5,5,-478.10,-1098.80,1199.60,5,79944
1771898983.334,5,14,-182.80,-1173.20,621.80,255,79944
1771898983.334,5,15,64.40,-955.30,728.60,5,79944
1771898983.449,6,0,-1584.40,-191.10,1610.40,5,79959
1771898983.449,6,11,-562.60,-205.50,1261.30,5,79959
1771898983.449,6,12,-621.60,-32.00,1208.00,5,79959
1771898983.449,6,13,-612.70,-90.10,1201.10,5,79959
1771898983.449,6,14,-638.70,-185.60,1156.10,5,79959
1771898983.449,6,15,-552.90,-200.60,1191.20,5,79959
1771898983.557,1,0,1558.00,490.20,1357.80,5,199806
1771898983.557,1,4,1639.00,500.80,953.40,5,199806
1771898983.557,1,5,1719.20,968.50,979.80,5,199806
1771898983.557,1,6,2138.00,1861.00,1087.20,255,199806
1771898983.557,1,7,1270.70,1822.00,1002.10,10,199806
1771898983.557,1,9,1720.10,968.90,518.70,5,199806
1771898983.557,1,1,1685.80,954.60,1459.60,5,199806
1771898983.557,1,2,1701.70,1526.20,1584.70,5,199806
1771898983.557,1,3,1190.40,1717.50,1490.20,5,199806
1771898983.557,1,4,1641.90,501.20,953.80,5,199806
1771898983.557,1,5,1764.10,987.10,986.20,5,199806
1771898983.557,1,6,1782.50,1588.20,1028.20,10,199806
1771898983.557,1,7,1263.40,1812.60,1000.60,5,199806
1771898983.557,1,8,1666.50,504.50,541.50,5,199806
1771898983.557,1,9,1723.80,970.40,518.10,5,199806
1771898983.557,1,10,1826.50,1622.00,463.10,255,199806
1771898983.557,1,11,1328.60,1897.50,483.90,255,199806
1771898983.557,1,12,1542.40,488.10,147.30,5,199806
1771898983.557,1,13,1598.70,918.60,78.10,5,199806
1771898983.557,1,14,556.80,647.70,511.70,255,199806
1771898983.557,1,1,1598.70,918.60,1420.50,5,199806
1771898983.557,1,2,1594.60,1444.10,1528.80,5,199806
1771898983.557,1,3,1064.50,1553.30,1404.50,5,199806
1771898983.557,1,4,1637.00,500.60,953.20,5,199806
1771898983.557,1,5,1711.90,965.50,978.80,255,199806
1771898983.557,1,6,1625.20,1000.00,544.20,5,199806
1771898983.557,1,9,1713.70,966.20,519.60,5,199806
1771898983.557,1,11,1136.10,1646.60,525.60,5,199806
1771898983.557,1,12,1537.90,487.50,149.30,5,199806
1771898983.557,1,13,1537.30,893.10,105.60,5,199806
1771898983.557,1,14,556.80,647.70,511.70,255,199806
1771898983.557,1,15,1066.70,1556.20,92.60,5,199806
1771898983.666,3,9,2326.00,-551.50,455.60,5,203328
1771898983.666,3,10,2323.00,30.40,456.00,5,203328
1771898983.666,3,11,2204.60,605.50,451.40,5,203328
1771898983.666,3,9,2161.80,-529.90,477.40,5,203328
1771898983.666,3,10,2132.30,5.30,481.30,5,203328
1771898983.666,3,11,2045.20,539.40,474.20,5,203328
1771898983.666,3,12,1686.50,-911.60,44.40,5,203328
1771898983.666,3,13,2082.70,-519.50,-73.10,5,203328
1771898983.666,3,14,2087.30,-0.60,-75.00,5,203328
1771898983.666,3,15,1940.10,495.90,-69.30,5,203328
1771898983.666,3,0,1603.80,-877.30,1417.10,10,203328
1771898983.666,3,1,2025.90,-512.00,1548.00,10,203328
1771898983.666,3,2,1975.60,-15.30,1526.90,5,203328
1771898983.666,3,3,1870.10,466.90,1536.50,10,203328
1771898983.666,3,6,2084.20,-1.00,1010.90,5,203328
1771898983.666,3,9,1922.00,-498.30,509.30,5,203328
1771898983.666,3,10,1879.70,-27.90,514.90,5,203328
1771898983.666,3,11,1862.90,463.90,500.10,5,203328
1771898983.666,3,12,1522.70,-843.70,117.90,9,203328
1771898983.666,3,13,1839.10,-487.40,28.70,5,203328
1771898983.666,3,14,1860.10,-30.50,19.90,5,203328
1771898983.666,3,15,1765.90,423.80,8.80,5,203328
1771898983.766,6,1,-670.80,-119.10,1394.50,5,80225
1771898983.766,6,2,-600.50,-149.90,1384.30,5,80225
1771898983.766,6,1,-670.80,-119.10,1394.50,5,80225
1771898983.766,6,2,-598.90,-148.70,1383.80,5,80225
1771898983.766,6,3,-554.20,-181.40,1384.30,5,80225
1771898983.766,6,4,-1599.80,-172.20,1297.10,5,80225
1771898983.766,6,5,-671.00,-117.30,1322.00,5,80225
1771898983.766,6,6,-636.50,-179.10,1322.00,5,80225
1771898983.766,6,7,-569.40,147.30,985.20,5,80225
1771898983.766,6,9,-647.00,-105.70,1256.30,5,80225
1771898983.766,6,10,-644.50,-187.50,1244.00,5,80225
1771898983.766,6,11,-573.50,-220.10,1255.80,5,80225
